pmid	author	order
24148319	Ivan_Yevshin	53
24146757	Liang_Cheng	1
24146757	Guohua_Wang	2
24146757	Jie_Li	3
24146757	Tianjiao_Zhang	4
24146757	Peigang_Xu	5
24146757	Yadong_Wang	6
24109950	Christof_Karmonik	1
24109950	Jessica_Clark	2
24109950	Steve_H_Fung	3
24109950	Robert_G_Grossman	4
24109950	Walter_High	5
24109950	Yang_Jiang	6
24089221	Z-G_Zhang	1
24089221	H_Cao	2
24089221	G_Liu	3
24089221	H-M_Fan	4
24089221	Z-M_Liu	5
24083701	Yi-Dong_Huang	1
24083701	Wei_Shan	2
24083701	Li_Zeng	3
24083701	Yang_Wu	4
24051510	Priscilla_Cukier	1
24051510	Hollis_Wright	2
24051510	Tomke_Rulfs	3
24051510	Leticia_Ferreira_Gontijo_Silveira	4
24051510	Milena_Gurgel_Teles	5
24051510	Berenice_Bilharinho_Mendonca	6
24051510	Ivo_J_P_Arnhold	7
24051510	Sabine_Heger	8
24051510	Ana_Claudia_Latronico	9
24051510	Sergio_R_Ojeda	10
24051510	Vinicius_Nahime_Brito	11
24009617	Steven_G_Hussey	1
24009617	Eshchar_Mizrachi	2
24009617	Nicky_M_Creux	3
24009617	Alexander_A_Myburg	4
23994140	Milsee_Mol	1
23994140	Milind_S_Patole	2
23994140	Shailza_Singh	3
25509360	Z_Shen	1
25509360	D_Li	2
25509360	Y_Zhao	3
25509360	J_Guo	4
23967151	Dong_Leng	1
23967151	Caijuan_Huan	2
23967151	Ting_Xie	3
23967151	Jiurong_Liang	4
23967151	Jun_Wang	5
23967151	Huaping_Dai	6
23967151	Chen_Wang	7
23967151	Dianhua_Jiang	8
23964737	Ana_Isabel_Padrão	1
23964737	Rui_Vitorino	2
23964737	José_Alberto_Duarte	3
23964737	Rita_Ferreira	4
23964737	Francisco_Amado	5
23956138	Sarah_Foerster	1
23956138	Tim_Kacprowski	2
23956138	Vishnu_Mukund_Dhople	3
23956138	Elke_Hammer	4
23956138	Susann_Herzog	5
23956138	Hisham_Saafan	6
23956138	Sandra_Bien-Möller	7
23956138	Mario_Albrecht	8
23956138	Uwe_Völker	9
23956138	Christoph_A_Ritter	10
23948412	Zhengjun_Yi	1
23948412	Yurong_Fu	2
23948412	Hongjuan_Wu	3
23948412	Shan_Zhao	4
23908262	Jennifer_E_Dent	1
23908262	Xinyi_Yang	2
23908262	Christine_Nardini	3
23908249	Irene_Kouskoumvekaki	1
23908249	Nour_Shublaq	2
23908249	Søren_Brunak	3
23894138	Esther_Camilo	1
23894138	Luiz_A_Bovolenta	2
23894138	Marcio_L_Acencio	3
23894138	José_L_Rybarczyk-Filho	4
23894138	Mauro_A_A_Castro	5
23894138	José_C_F_Moreira	6
23894138	Ney_Lemke	7
23859268	Willem_P_A_Ligtenberg	1
23859268	Dragan_Bošnački	2
23859268	Peter_A_J_Hilbers	3
23856141	Yu-rong_Fu	1
23856141	Zheng-jun_Yi	2
23856141	Jian-hua_Li	3
23856141	Kun-shan_Gao	4
23855714	Kevin_T_O'Brien	1
23855714	Niall_J_Haslam	2
23855714	Denis_C_Shields	3
23847684	Yi_Luo	1
23847684	Zhansheng_Deng	2
23847684	Jing_Chen	3
23846596	Zhenzhong_Yang	1
23846596	Jihong_Yang	2
23846596	Wei_Liu	3
23846596	Leihong_Wu	4
23846596	Li_Xing	5
23846596	Yi_Wang	6
23846596	Xiaohui_Fan	7
23846596	Yiyu_Cheng	8
23837656	Paul_T_Shannon	1
23837656	Mark_Grimes	2
23837656	Burak_Kutlu	3
23837656	Jan_J_Bot	4
23837656	David_J_Galas	5
23771539	W-G_Guo	1
23771539	Y_Zhang	2
23771539	D_Ge	3
23771539	Y-X_Zhang	4
23771539	C-L_Lu	5
23771539	Q_Wang	6
23771539	H_Fan	7
23749961	Chao_Zhang	1
23749961	Jiguang_Wang	2
23749961	Kristina_Hanspers	3
23749961	Dong_Xu	4
23749961	Luonan_Chen	5
23749961	Alexander_R_Pico	6
23749465	Karen_E_Ross	1
23749465	Cecilia_N_Arighi	2
23749465	Jia_Ren	3
23749465	Hongzhan_Huang	4
23749465	Cathy_H_Wu	5
23743336	Lionel_Spinelli	1
23743336	Philippe_Gambette	2
23743336	Charles_E_Chapple	3
23743336	Benoît_Robisson	4
23743336	Anaïs_Baudot	5
23743336	Henri_Garreta	6
23743336	Laurent_Tichit	7
23743336	Alain_Guénoche	8
23743336	Christine_Brun	9
23731710	Xiaoming_Wu	1
23731710	Shuzhang_Guo	2
23731710	Guanghao_Shen	3
23731710	Xing_Ma	4
23731710	Chi_Tang	5
23731710	Kangning_Xie	6
23731710	Juan_Liu	7
23731710	Wei_Guo	8
23731710	Yili_Yan	9
23731710	Erping_Luo	10
23731466	Hao_Song	1
23731466	Qi_Wang	2
23731466	Yang_Guo	3
23731466	Shunai_Liu	4
23731466	Rui_Song	5
23731466	Xuesong_Gao	6
23731466	Li_Dai	7
23731466	Baoshun_Li	8
23731466	Deli_Zhang	9
23731466	Jun_Cheng	10
23725466	Xiuli_Sun	1
23725466	Boquan_Dong	2
23725466	Lingjie_Yin	3
23725466	Rongzhi_Zhang	4
23725466	Wei_Du	5
23725466	Dongfeng_Liu	6
23725466	Nan_Shi	7
23725466	Aili_Li	8
23725466	Yanchun_Liang	9
23725466	Long_Mao	10
23724694	Kun_Zhang	1
23724694	Yan_Li	2
23724694	Zhuo-Ran_Zhang	3
23724694	Wen-Hui_Guan	4
23724694	Yan-Chun_Pu	5
23715980	Pablo_Porras_Millán	1
23715979	Anna_Bauer-Mehren	1
23710289	Dénes_Türei	1
23710289	Diána_Papp	2
23710289	Dávid_Fazekas	3
23710289	László_Földvári-Nagy	4
23710289	Dezső_Módos	5
23710289	Katalin_Lenti	6
23710289	Péter_Csermely	7
23710289	Tamás_Korcsmáros	8
23627759	Biao_Tang	1
23627759	Qi_Wang	2
23627759	Minjun_Yang	3
23627759	Feng_Xie	4
23627759	Yongqiang_Zhu	5
23627759	Ying_Zhuo	6
23627759	Shengyue_Wang	7
23627759	Hong_Gao	8
23627759	Xiaoming_Ding	9
23627759	Lixin_Zhang	10
23627759	Guoping_Zhao	11
23627759	Huajun_Zheng	12
23626000	Paola_Vera-Licona	1
23626000	Eric_Bonnet	2
23626000	Emmanuel_Barillot	3
23626000	Andrei_Zinovyev	4
23625999	Daniel_Stöckel	1
23625999	Oliver_Müller	2
23625999	Tim_Kehl	3
23625999	Andreas_Gerasch	4
23625999	Christina_Backes	5
23625999	Alexander_Rurainski	6
23625999	Andreas_Keller	7
23625999	Michael_Kaufmann	8
23625999	Hans-Peter_Lenhof	9
23620364	Simone_Zorzan	1
23620364	Erika_Lorenzetto	2
23620364	Michele_Ettorre	3
23620364	Valeria_Pontelli	4
23620364	Carlo_Laudanna	5
23620364	Mario_Buffelli	6
23616008	Stefanie_De_Bodt	1
23616008	Dirk_Inzé	2
23597302	John_R_Proudfoot	1
23595664	Samad_Lotia	1
23595664	Jason_Montojo	2
23595664	Yue_Dong	3
23595664	Gary_D_Bader	4
23595664	Alexander_R_Pico	5
23595661	Tim_Kacprowski	1
23595661	Nadezhda_T_Doncheva	2
23595661	Mario_Albrecht	3
23567935	My_Hua	1
23567935	Mina_Alfi	2
23567935	Prue_Talbot	3
23552858	Gregor_Warsow	1
23552858	Nicole_Endlich	2
23552858	Eric_Schordan	3
23552858	Sandra_Schordan	4
23552858	Ravi_K_Chilukoti	5
23552858	Georg_Homuth	6
23552858	Marcus_J_Moeller	7
23552858	Georg_Fuellen	8
23552858	Karlhans_Endlich	9
23543444	F-C_Wan	1
23543444	Y-P_Cui	2
23543444	J-T_Wu	3
23543444	J-M_Wang	4
23543444	Z-L_Gao	5
23515068	Stephan_Gebel	1
23515068	Rosemarie_B_Lichtner	2
23515068	Brian_Frushour	3
23515068	Walter_K_Schlage	4
23515068	Vy_Hoang	5
23515068	Marja_Talikka	6
23515068	Arnd_Hengstermann	7
23515068	Carole_Mathis	8
23515068	Emilija_Veljkovic	9
23515068	Michael_Peck	10
23515068	Manuel_C_Peitsch	11
23515068	Renee_Deehan	12
23515068	Julia_Hoeng	13
23515068	Jurjen_W_Westra	14
23508968	Yoli_Shavit	1
23508968	Pietro_Lio'	2
23453054	Eric_Bonnet	1
23453054	Laurence_Calzone	2
23453054	Daniel_Rovera	3
23453054	Gautier_Stoll	4
23453054	Emmanuel_Barillot	5
23453054	Andrei_Zinovyev	6
23443765	Honglai_Xu	1
23443765	Min_Xiao	2
23443765	Chao_Yang	3
23443765	Yi_Gao	4
23443765	Zhenlong_Luo	5
23443765	Hongmin_Zhou	6
23443765	Zhonghua_Chen	7
23427985	Hang-Mao_Lee	1
23427985	Karl-Josef_Dietz	2
23427985	Ralf_Hofestädt	3
23410028	Carlo_V_Cannistraci	1
23410028	Jernej_Ogorevc	2
23410028	Minja_Zorc	3
23410028	Timothy_Ravasi	4
23410028	Peter_Dovc	5
23410028	Tanja_Kunej	6
23398688	Antonio_Mora	1
23398688	Katerina_Michalickova	2
23398688	Ian_M_Donaldson	3
23368786	Giuseppe_Agapito	1
23368786	Pietro_Hiram_Guzzi	2
23368786	Mario_Cannataro	3
23368516	W_Evan_Durno	1
23368516	Niels_W_Hanson	2
23368516	Kishori_M_Konwar	3
23368516	Steven_J_Hallam	4
23390349	Shuchi_Smita	1
23390349	Amit_Katiyar	2
23390349	Dev_Mani_Pandey	3
23390349	Viswanathan_Chinnusamy	4
23390349	Sunil_Archak	5
23390349	Kailash_Chander_Bansal	6
23363777	Michael_P_Schroeder	1
23363777	Abel_Gonzalez-Perez	2
23363777	Nuria_Lopez-Bigas	3
23347958	B_Orlando	1
23347958	N_Bragazzi	2
23347958	C_Nicolini	3
23331499	Dávid_Fazekas	1
23331499	Mihály_Koltai	2
23331499	Dénes_Türei	3
23331499	Dezső_Módos	4
23331499	Máté_Pálfy	5
23331499	Zoltán_Dúl	6
23331499	Lilian_Zsákai	7
23331499	Máté_Szalay-Bekő	8
23331499	Katalin_Lenti	9
23331499	Illés_J_Farkas	10
23331499	Tibor_Vellai	11
23331499	Péter_Csermely	12
23331499	Tamás_Korcsmáros	13
23325622	Gabriela_Bindea	1
23325622	Jérôme_Galon	2
23325622	Bernhard_Mlecnik	3
23324051	Emanuel_Gonçalves	1
23324051	Martijn_van_Iersel	2
23324051	Julio_Saez-Rodriguez	3
23281970	Thanet_Praneenararat	1
23281970	Toshihisa_Takagi	2
23281970	Wataru_Iwasaki	3
23297033	Markus_S_Schröder	1
23297033	Daniel_Gusenleitner	2
23297033	John_Quackenbush	3
23297033	Aedín_C_Culhane	4
23297033	Benjamin_Haibe-Kains	5
23292740	Marco_Antoniotti	1
23292740	Gary_D_Bader	2
23292740	Giulio_Caravagna	3
23292740	Silvia_Crippa	4
23292740	Alex_Graudenzi	5
23292740	Giancarlo_Mauri	6
23274719	Aihua_Zhang	1
23274719	Hui_Sun	2
23274719	Wejun_Sun	3
23274719	Yuan_Ye	4
23274719	Xijun_Wang	5
24715956	Emanuel_Gonçalves	1
24715956	Franz_Mirlach	2
24715956	Julio_Saez-Rodriguez	3
23261424	Brian_Kunkle	1
23261424	Changwon_Yoo	2
23261424	Deodutta_Roy	3
23228038	Shengjun_Fan	1
23228038	Qiang_Geng	2
23228038	Zhenyu_Pan	3
23228038	Xin_Li	4
23228038	Lu_Tie	5
23228038	Yan_Pan	6
23228038	Xuejun_Li	7
23228031	Guanming_Wu	1
23228031	Lincoln_Stein	2
23203989	Andrew_Chatr-Aryamontri	1
23203989	Bobby-Joe_Breitkreutz	2
23203989	Sven_Heinicke	3
23203989	Lorrie_Boucher	4
23203989	Andrew_Winter	5
23203989	Chris_Stark	6
23203989	Julie_Nixon	7
23203989	Lindsay_Ramage	8
23203989	Nadine_Kolas	9
23203989	Lara_O'Donnell	10
23203989	Teresa_Reguly	11
23203989	Ashton_Breitkreutz	12
23203989	Adnane_Sellam	13
23203989	Daici_Chen	14
23203989	Christie_Chang	15
23203989	Jennifer_Rust	16
23203989	Michael_Livstone	17
23203989	Rose_Oughtred	18
23203989	Kara_Dolinski	19
23203989	Mike_Tyers	20
23203868	Takeshi_Obayashi	1
23203868	Yasunobu_Okamura	2
23203868	Satoshi_Ito	3
23203868	Shu_Tadaka	4
23203868	Ikuko_N_Motoike	5
23203868	Kengo_Kinoshita	6
23180784	Yutaka_Sato	1
23180784	Nobukazu_Namiki	2
23180784	Hinako_Takehisa	3
23180784	Kaori_Kamatsuki	4
23180784	Hiroshi_Minami	5
23180784	Hiroshi_Ikawa	6
23180784	Hajime_Ohyanagi	7
23180784	Kazuhiko_Sugimoto	8
23180784	Jun-Ichi_Itoh	9
23180784	Baltazar_A_Antonio	10
23180784	Yoshiaki_Nagamura	11
23152744	Markus_Neuditschko	1
23152744	Mehar_S_Khatkar	2
23152744	Herman_W_Raadsma	3
23143270	Atanas_Kamburov	1
23143270	Ulrich_Stelzl	2
23143270	Hans_Lehrach	3
23143270	Ralf_Herwig	4
23132118	Rintaro_Saito	1
23132118	Michael_E_Smoot	2
23132118	Keiichiro_Ono	3
23132118	Johannes_Ruscheinski	4
23132118	Peng-Liang_Wang	5
23132118	Samad_Lotia	6
23132118	Alexander_R_Pico	7
23132118	Gary_D_Bader	8
23132118	Trey_Ideker	9
23129297	Clare_Pacini	1
23129297	Francesco_Iorio	2
23129297	Emanuel_Gonçalves	3
23129297	Murat_Iskar	4
23129297	Thomas_Klabunde	5
23129297	Peer_Bork	6
23129297	Julio_Saez-Rodriguez	7
23112803	Ruth_Grene	1
23112803	Curtis_Klumas	2
23112803	Haktan_Suren	3
23112803	Kuan_Yang	4
23112803	Eva_Collakova	5
23112803	Elijah_Myers	6
23112803	Lenwood_S_Heath	7
23112803	Jason_A_Holliday	8
23093600	Allan_Peter_Davis	1
23093600	Cynthia_Grondin_Murphy	2
23093600	Robin_Johnson	3
23093600	Jean_M_Lay	4
23093600	Kelley_Lennon-Hopkins	5
23093600	Cynthia_Saraceni-Richards	6
23093600	Daniela_Sciaky	7
23093600	Benjamin_L_King	8
23093600	Michael_C_Rosenstein	9
23093600	Thomas_C_Wiegers	10
23093600	Carolyn_J_Mattingly	11
23079107	Camille_Terfve	1
23079107	Thomas_Cokelaer	2
23079107	David_Henriques	3
23079107	Aidan_MacNamara	4
23079107	Emanuel_Goncalves	5
23079107	Melody_K_Morris	6
23079107	Martijn_van_Iersel	7
23079107	Douglas_A_Lauffenburger	8
23079107	Julio_Saez-Rodriguez	9
23071747	Young-Cheul_Shin	1
23071747	Soo-Yong_Shin	2
23071747	Jung_Nyeo_Chun	3
23071747	Hyeon_Sung_Cho	4
23071747	Jin_Muk_Lim	5
23071747	Hong-Gee_Kim	6
23071747	Insuk_So	7
23071747	Dongseop_Kwon	8
23071747	Ju-Hong_Jeon	9
23055628	Ulykbek_Kairov	1
23055628	Tatyana_Karpenyuk	2
23055628	Erlan_Ramanculov	3
23055628	Andrei_Zinovyev	4
23042589	Zerrin_Isik	1
23042589	Tulin_Ersahin	2
23042589	Volkan_Atalay	3
23042589	Cevdet_Aykanat	4
23042589	Rengul_Cetin-Atalay	5
22954630	Jae-Seong_Yang	1
22954630	Anne_Campagna	2
22954630	Javier_Delgado	3
22954630	Peter_Vanhee	4
22954630	Luis_Serrano	5
22954630	Christina_Kiel	6
22952659	Ali_Masoudi-Nejad	1
22952659	Mitra_Ansariola	2
22952659	Zahra_Razaghi_Moghadam_Kashani	3
22952659	Ali_Salehzadeh-Yazdi	4
22952659	Sahand_Khakabimamaghani	5
22900683	Luiz_A_Bovolenta	1
22900683	Marcio_L_Acencio	2
22900683	Ney_Lemke	3
22854123	Ying_Tang	1
22854123	David_Carbonetta	2
22854123	Sachin_Shetty	3
22782548	Anton_Zoubarev	1
22782548	Kelsey_M_Hamer	2
22782548	Kiran_D_Keshav	3
22782548	E_Luke_McCarthy	4
22782548	Joseph_Roy_C_Santos	5
22782548	Thea_Van_Rossum	6
22782548	Cameron_McDonald	7
22782548	Adam_Hall	8
22782548	Xiang_Wan	9
22782548	Raymond_Lim	10
22782548	Jesse_Gillis	11
22782548	Paul_Pavlidis	12
22772946	Matthias_König	1
22772946	Andreas_Dräger	2
22772946	Hermann-Georg_Holzhütter	3
22724003	Ignacio_M_Larráyoz	1
22724003	Alberto_de_Luis	2
22724003	Oscar_Rúa	3
22724003	Sara_Velilla	4
22724003	Juan_Cabello	5
22724003	Alfredo_Martínez	6
22718784	Máté_Szalay-Beko	1
22718784	Robin_Palotai	2
22718784	Balázs_Szappanos	3
22718784	István_A_Kovács	4
22718784	Balázs_Papp	5
22718784	Péter_Csermely	6
22704053	Matthew_C_Pahl	1
22704053	Kimberly_Derr	2
22704053	Gabor_Gäbel	3
22704053	Irene_Hinterseher	4
22704053	James_R_Elmore	5
22704053	Charles_M_Schworer	6
22704053	Thomas_C_Peeler	7
22704053	David_P_Franklin	8
22704053	John_L_Gray	9
22704053	David_J_Carey	10
22704053	Gerard_Tromp	11
22704053	Helena_Kuivaniemi	12
22689386	Benjamin_J_Bachman	1
22689386	Eric_Venner	2
22689386	Rhonald_C_Lua	3
22689386	Serkan_Erdin	4
22689386	Olivier_Lichtarge	5
22651224	Stefanie_De_Bodt	1
22651224	Jens_Hollunder	2
22651224	Hilde_Nelissen	3
22651224	Nick_Meulemeester	4
22651224	Dirk_Inzé	5
22591066	Dinesh_K_Barupal	1
22591066	Pradeep_K_Haldiya	2
22591066	Gert_Wohlgemuth	3
22591066	Tobias_Kind	4
22591066	Shanker_L_Kothari	5
22591066	Kent_E_Pinkerton	6
22591066	Oliver_Fiehn	7
22587372	Aleksandar_Stojmirović	1
22587372	Alexander_Bliskovsky	2
22587372	Yi-Kuo_Yu	3
22576176	Chao_Zhang	1
22576176	Kristina_Hanspers	2
22576176	Allan_Kuchinsky	3
22576176	Nathan_Salomonis	4
22576176	Dong_Xu	5
22576176	Alexander_R_Pico	6
22570439	Maria_Belen_Rabaglino	1
22570439	Elaine_Richards	2
22570439	Nancy_Denslow	3
22570439	Maureen_Keller-Wood	4
22570439	Charles_E_Wood	5
22517619	Solomon_Mamo	1
22517619	Jai_P_Mehta	2
22517619	Niamh_Forde	3
22517619	Paul_McGettigan	4
22517619	Pat_Lonergan	5
22458412	Yongming_Dai	1
22458412	Yunlian_Tang	2
22458412	Fei_He	3
22458412	Yang_Zhang	4
22458412	Ailan_Cheng	5
22458412	Runliang_Gan	6
22458412	Yimou_Wu	7
22448851	Johannes_Tuikkala	1
22448851	Heidi_Vähämaa	2
22448851	Pekka_Salmela	3
22448851	Olli_S_Nevalainen	4
22448851	Tero_Aittokallio	5
22442671	Jia_Fei	1
22442671	Yumin_Li	2
22442671	Xuejiao_Zhu	3
22442671	Xiaochuang_Luo	4
22433437	Aihua_Zhang	1
22433437	Hui_Sun	2
22433437	Bo_Yang	3
22433437	Xijun_Wang	4
22430954	Duc-Hau_Le	1
22430954	Yung-Keun_Kwon	2
22422314	Nadezhda_T_Doncheva	1
22422314	Yassen_Assenov	2
22422314	Francisco_S_Domingues	3
22422314	Mario_Albrecht	4
22411911	Petr_V_Sergiev	1
22411911	Anna_Y_Golovina	2
22411911	Olga_V_Sergeeva	3
22411911	Ilya_A_Osterman	4
22411911	Mikhail_V_Nesterchuk	5
22411911	Alexey_A_Bogdanov	6
22411911	Olga_A_Dontsova	7
22390940	Johannes_Gräßler	1
22390940	Dirk_Koschützki	2
22390940	Falk_Schreiber	3
22385417	Gavin_C_K_W_Koh	1
22385417	Pablo_Porras	2
22385417	Bruno_Aranda	3
22385417	Henning_Hermjakob	4
22385417	Sandra_E_Orchard	5
22356618	Cedric_Laczny	1
22356618	Petra_Leidinger	2
22356618	Jan_Haas	3
22356618	Nicole_Ludwig	4
22356618	Christina_Backes	5
22356618	Andreas_Gerasch	6
22356618	Michael_Kaufmann	7
22356618	Britta_Vogel	8
22356618	Hugo_A_Katus	9
22356618	Benjamin_Meder	10
22356618	Cord_Stähler	11
22356618	Eckart_Meese	12
22356618	Hans-Peter_Lenhof	13
22356618	Andreas_Keller	14
22353882	Nicolas_Alcaraz	1
22353882	Tobias_Friedrich	2
22353882	Timo_Kötzing	3
22353882	Anton_Krohmer	4
22353882	Joachim_Müller	5
22353882	Josch_Pauling	6
22353882	Jan_Baumbach	7
22345616	Aleksandar_Stojmirovic	1
22345616	Alexander_Bliskovsky	2
22345616	Yi-Kuo_Yu	3
22342379	Wint_Wah_Lwin	1
22342379	Ken_Park	2
22342379	Matthew_Wauson	3
22342379	Qin_Gao	4
22342379	Patricia_W_Finn	5
22342379	David_Perkins	6
22342379	Ajai_Khanna	7
22340758	Vibe_Skov	1
22340758	Steen_Knudsen	2
22340758	Malene_Olesen	3
22340758	Maria_L_Hansen	4
22340758	Lars_M_Rasmussen	5
22308675	Leihong_Wu	1
22308675	Yi_Wang	2
22308675	Xiaohui_Fan	3
22308672	Xiang_Li	1
22308672	Leihong_Wu	2
22308672	Xiaohui_Fan	3
22308672	Boli_Zhang	4
22308672	Xiumei_Gao	5
22308672	Yi_Wang	6
22308672	Yiyu_Cheng	7
22307715	Gurkan_Bebek	1
22305245	Gao_Chen	1
22305245	Cheng_Lu	2
22305245	Qinglin_Zha	3
22305245	Cheng_Xiao	4
22305245	Shijie_Xu	5
22305245	Dahong_Ju	6
22305245	Youwen_Zhou	7
22305245	Wei_Jia	8
22305245	Aiping_Lu	9
22292669	Cyrille_Lepoivre	1
22292669	Aurélie_Bergon	2
22292669	Fabrice_Lopez	3
22292669	Narayanan_B_Perumal	4
22292669	Catherine_Nguyen	5
22292669	Jean_Imbert	6
22292669	Denis_Puthier	7
22287994	Tudor_I_Oprea	1
22287994	Sonny_Kim_Nielsen	2
22287994	Oleg_Ursu	3
22287994	Jeremy_J_Yang	4
22287994	Olivier_Taboureau	5
22287994	Stephen_L_Mathias	6
22287994	Lrene_Kouskoumvekaki	7
22287994	Larry_A_Sklar	8
22287994	Cristian_G_Bologa	9
22210867	Matthew_DeJongh	1
22210867	Benjamin_Bockstege	2
22210867	Paul_Frybarger	3
22210867	Nicholas_Hazekamp	4
22210867	Joshua_Kammeraad	5
22210867	Travis_McGeehan	6
22155862	Christopher_Whelan	1
22155862	Kemal_Sönmez	2
22139938	Jonathan_Lees	1
22139938	Corin_Yeats	2
22139938	James_Perkins	3
22139938	Ian_Sillitoe	4
22139938	Robert_Rentzsch	5
22139938	Benoit_H_Dessailly	6
22139938	Christine_Orengo	7
22135418	Alla_Karnovsky	1
22135418	Terry_Weymouth	2
22135418	Tim_Hull	3
22135418	V_Glenn_Tarcea	4
22135418	Giovanni_Scardoni	5
22135418	Carlo_Laudanna	6
22135418	Maureen_A_Sartor	7
22135418	Kathleen_A_Stringer	8
22135418	H_V_Jagadish	9
22135418	Charles_Burant	10
22135418	Brian_Athey	11
22135418	Gilbert_S_Omenn	12
22135298	Peter_V_Hornbeck	1
22135298	Jon_M_Kornhauser	2
22135298	Sasha_Tkachev	3
22135298	Bin_Zhang	4
22135298	Elzbieta_Skrzypek	5
22135298	Beth_Murray	6
22135298	Vaughan_Latham	7
22135298	Michael_Sullivan	8
22070249	John_H_Morris	1
22070249	Leonard_Apeltsin	2
22070249	Aaron_M_Newman	3
22070249	Jan_Baumbach	4
22070249	Tobias_Wittkop	5
22070249	Gang_Su	6
22070249	Gary_D_Bader	7
22070249	Thomas_E_Ferrin	8
22032859	Raphaël_Helaers	1
22032859	Eric_Bareke	2
22032859	Bertrand_De_Meulder	3
22032859	Michael_Pierre	4
22032859	Sophie_Depiereux	5
22032859	Naji_Habra	6
22032859	Eric_Depiereux	7
22028466	Nir_Yosef	1
22028466	Einat_Zalckvar	2
22028466	Assaf_D_Rubinstein	3
22028466	Max_Homilius	4
22028466	Nir_Atias	5
22028466	Liram_Vardi	6
22028466	Igor_Berman	7
22028466	Hadas_Zur	8
22028466	Adi_Kimchi	9
22028466	Eytan_Ruppin	10
22028466	Roded_Sharan	11
22027258	Annie_Glatigny	1
22027258	Lise_Mathieu	2
22027258	Christopher_J_Herbert	3
22027258	Geneviève_Dujardin	4
22027258	Brigitte_Meunier	5
22027258	Marie-Hélène_Mucchielli-Giorgi	6
22016407	Assaf_Gottlieb	1
22016407	Oded_Magger	2
22016407	Igor_Berman	3
22016407	Eytan_Ruppin	4
22016407	Roded_Sharan	5
21994228	Oksana_Riba-Grognuz	1
21994228	Laurent_Keller	2
21994228	Laurent_Falquet	3
21994228	Ioannis_Xenarios	4
21994228	Yannick_Wurm	5
21975162	Sabry_Razick	1
21975162	Antonio_Mora	2
21975162	Katerina_Michalickova	3
21975162	Paul_Boddie	4
21975162	Ian_M_Donaldson	5
21943367	Lili_Wang	1
21943367	Pouya_Khankhanian	2
21943367	Sergio_E_Baranzini	3
21943367	Parvin_Mousavi	4
21886098	Rohith_Srivas	1
21886098	Gregory_Hannum	2
21886098	Johannes_Ruscheinski	3
21886098	Keiichoro_Ono	4
21886098	Peng-Liang_Wang	5
21886098	Michael_Smoot	6
21886098	Trey_Ideker	7
21877291	Iain_M_Wallace	1
21877291	Gary_D_Bader	2
21877291	Guri_Giaever	3
21877291	Corey_Nislow	4
21877289	Jennifer_J_Smith	1
21877289	Ramsey_A_Saleem	2
21877289	John_D_Aitchison	3
21877285	Daniele_Merico	1
21877285	Ruth_Isserlin	2
21877285	Gary_D_Bader	3
21828085	Duc-Hau_Le	1
21828085	Yung-Keun_Kwon	2
21756334	Jeff_Skinner	1
21756334	Yuri_Kotliarov	2
21756334	Sudhir_Varma	3
21756334	Karina_L_Mine	4
21756334	Anatoly_Yambartsev	5
21756334	Richard_Simon	6
21756334	Yentram_Huyen	7
21756334	Andrey_Morgun	8
21731702	Brice_Enjalbert	1
21731702	Fabien_Jourdan	2
21731702	Jean-Charles_Portais	3
21712249	Jan_J_Bot	1
21712249	Marcel_J_T_Reinders	2
21622961	Wilco_W_M_Fleuren	1
21622961	Stefan_Verhoeven	2
21622961	Raoul_Frijters	3
21622961	Bart_Heupers	4
21622961	Jan_Polman	5
21622961	René_van_Schaik	6
21622961	Jacob_de_Vlieg	7
21622961	Wynand_Alkema	8
21622212	Ellen_Van_Damme	1
21622212	Xaveer_Van_Ostade	2
21595958	Xiaohong_Li	1
21595958	Ryan_Gill	2
21595958	Nigel_G_F_Cooper	3
21595958	Jae_Keun_Yoo	4
21595958	Susmita_Datta	5
21511714	Tian_Xia	1
21511714	John_Van_Hemert	2
21511714	Julie_A_Dickerson	3
21509594	Yusuf_Ziya_Igci	1
21509594	Ahmet_Arslan	2
21509594	Ersin_Akarsu	3
21509594	Suna_Erkilic	4
21509594	Mehri_Igci	5
21509594	Serdar_Oztuzcu	6
21509594	Beyhan_Cengiz	7
21509594	Bulent_Gogebakan	8
21509594	Ecir_Ali_Cakmak	9
21509594	A_Tuncay_Demiryurek	10
21505034	Masao_Nagasaki	1
21505034	Ayumu_Saito	2
21505034	André_Fujita	3
21505034	Georg_Tremmel	4
21505034	Kazuko_Ueno	5
21505034	Emi_Ikeda	6
21505034	Euna_Jeong	7
21505034	Satoru_Miyano	8
21493660	Alberto_J_M_Martin	1
21493660	Michele_Vidotto	2
21493660	Filippo_Boscariol	3
21493660	Tomàs_Di_Domenico	4
21493660	Ian_Walsh	5
21493660	Silvio_C_E_Tosatto	6
21478195	Pieter_Audenaert	1
21478195	Thomas_Van_Parys	2
21478195	Florian_Brondel	3
21478195	Mario_Pickavet	4
21478195	Piet_Demeester	5
21478195	Yves_Van_de_Peer	6
21478195	Tom_Michoel	7
21473782	Layla_Oesper	1
21473782	Daniele_Merico	2
21473782	Ruth_Isserlin	3
21473782	Gary_D_Bader	4
21414991	Jochen_Weile	1
21414991	Matthew_Pocock	2
21414991	Simon_J_Cockell	3
21414991	Phillip_Lord	4
21414991	James_M_Dewar	5
